Unnamed: 0,index,Bacteria,NP_Synthesis,Drug,Drug_class_drug_bank,Drug_dose,NP_concentration,NP size_min,NP size_max,shape,method,ZOI_drug,ZOI_NP,fold_increase_in_antibacterial_activity (%),MDR_check,NP_Synthesis_Chem,Tax_id,genus,species,gram,"min_Incub_period, h","growth_temp, C",isolated_from,MolWt,MolLogP,fr_lactam,fr_lactone,NumAliphaticRings,NumAromaticHeterocycles,d_to_Micrococcus luteus,d_to_Staphylococcus aureus,d_to_Candida albicans
688,411,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Erythromycin,Organooxygen compounds,5.0,10.0,5.0,32.0,spherical,disc_diffusion,8.0,,1.25,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,14,14,18
269,412,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,9.0,,0.8,0,0,['1423'],Bacillus,Bacillus subtilis group,p,0.16,30,soil,232.23899999999998,1.4230200000000002,0.0,0.0,0.0,2.0,12,6,18
643,413,Escherichia coli,green_synthesis from fungus  Aspergillus flavus,Gentamicin,Aminoglycosides,10.0,100.0,5.0,30.0,spherical,disc_diffusion,9.0,15.0,0.78,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,14,14,18
279,414,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,10.0,,0.4,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,238.15899999999996,0.07349999999999995,0.0,0.0,1.0,1.0,14,14,18
689,415,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Amoxicillin,Lactams,10.0,10.0,5.0,32.0,spherical,disc_diffusion,10.0,,0.44,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,14,14,18
287,416,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,11.0,,0.2,0,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,462.4550000000002,-1.1722999999999981,0.0,0.0,3.0,0.0,14,14,18
288,417,Enterobacter cloacae,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,11.0,,0.2,0,0,['550'],Enterobacter,Enterobacter cloacae complex,n,12.0,30,water,232.23899999999998,1.4230200000000002,0.0,0.0,0.0,2.0,14,14,18
289,418,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,11.0,,0.2,0,0,['670'],Vibrio,Vibrio harveyi group,n,8.0,30,water,232.23899999999998,1.4230200000000002,0.0,0.0,0.0,2.0,14,14,18
290,419,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Polymyxin,NC,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,11.0,,0.2,0,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,2392.970999999998,-10.879699999999966,0.0,0.0,2.0,0.0,14,14,18
295,420,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,12.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,14,14,18
296,421,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,12.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,462.4550000000002,-1.1722999999999981,0.0,0.0,3.0,0.0,14,14,18
297,422,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,12.0,,0.0,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,1449.2710000000004,0.10620000000000512,0.0,0.0,7.0,0.0,14,14,18
808,423,Bacillus cereus,green_synthesis using extract of corn leaves,Kanamycin,Organooxygen compounds,5.0,25.0,31.0,69.0,spherical,disc_diffusion,,,,0,0,['1396'],Bacillus,Bacillus cereus group,p,4.0,30,food,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,12,6,18
807,424,Listeria monocytogenes,green_synthesis using extract of corn leaves,Rifampicin,Macrolactams,5.0,25.0,31.0,69.0,spherical,disc_diffusion,,,,0,0,['1639'],Listeria,Listeria monocytogenes,p,24.0,37,food,822.9530000000003,4.335420000000004,0.0,0.0,4.0,0.0,12,6,18
806,425,Salmonella typhimurium ,green_synthesis using extract of corn leaves,Rifampicin,Macrolactams,5.0,25.0,31.0,69.0,spherical,disc_diffusion,,,,0,0,['615'],Serratia,Serratia marcescens,n,2.0,30,water,822.9530000000003,4.335420000000004,0.0,0.0,4.0,0.0,14,14,18
805,426,Escherichia coli,green_synthesis using extract of corn leaves,Rifampicin,Macrolactams,5.0,25.0,31.0,69.0,spherical,disc_diffusion,,,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,822.9530000000003,4.335420000000004,0.0,0.0,4.0,0.0,14,14,18
219,427,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.5,0,0,['573'],Klebsiella,Klebsiella pneumoniae,n,24.0,30,respiratory tract,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,14,14,18
220,428,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.5,0,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,14,14,18
221,429,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.5,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,232.23899999999998,1.4230200000000002,0.0,0.0,0.0,2.0,12,0,18
222,430,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.5,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,238.15899999999996,0.07349999999999995,0.0,0.0,1.0,1.0,14,14,18
223,431,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.5,0,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,238.15899999999996,0.07349999999999995,0.0,0.0,1.0,1.0,14,14,18
224,432,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Penicillin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.5,0,0,['1423'],Bacillus,Bacillus subtilis group,p,0.16,30,soil,372.4870000000001,-3.4698999999999973,1.0,0.0,2.0,0.0,12,6,18
225,433,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Penicillin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.5,0,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,372.4870000000001,-3.4698999999999973,1.0,0.0,2.0,0.0,14,14,18
226,434,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.5,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,290.32300000000004,1.2575999999999998,0.0,0.0,0.0,1.0,14,14,18
227,435,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.5,0,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,290.32300000000004,1.2575999999999998,0.0,0.0,0.0,1.0,14,14,18
712,436,Staphylococcus aureus,green_synthesis  using fungus Trichoderma,Kanamycin,Organooxygen compounds,10.0,10.0,5.0,40.0,spherical,disc_diffusion,9.0,,0.2222,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,12,0,18
732,437,Staphylococcus aureus,green_synthesis from fungus Trichoderma viride,Kanamycin,Organooxygen compounds,10.0,,5.0,40.0,spherical,disc_diffusion,9.0,,0.2222,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,12,0,18
713,438,Micrococcus luteus,green_synthesis  using fungus Trichoderma,Chloramphenicol,Benzene and substituted derivatives,10.0,10.0,5.0,40.0,spherical,disc_diffusion,10.0,,0.1,0,0,['1270'],Micrococcus,Micrococcus luteus,p,240.0,30,soil,323.13199999999995,0.9089999999999998,0.0,0.0,0.0,0.0,0,12,18
714,439,Micrococcus luteus,green_synthesis  using fungus Trichoderma,Kanamycin,Organooxygen compounds,10.0,10.0,5.0,40.0,spherical,disc_diffusion,10.0,,0.1,0,0,['1270'],Micrococcus,Micrococcus luteus,p,240.0,30,soil,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,0,12,18
733,440,Micrococcus luteus,green_synthesis from fungus Trichoderma viride,Chloramphenicol,Benzene and substituted derivatives,10.0,,5.0,40.0,spherical,disc_diffusion,10.0,,0.1,0,0,['1270'],Micrococcus,Micrococcus luteus,p,240.0,30,soil,323.13199999999995,0.9089999999999998,0.0,0.0,0.0,0.0,0,12,18
734,441,Micrococcus luteus,green_synthesis from fungus Trichoderma viride,Kanamycin,Organooxygen compounds,10.0,,5.0,40.0,spherical,disc_diffusion,10.0,,0.1,0,0,['1270'],Micrococcus,Micrococcus luteus,p,240.0,30,soil,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,0,12,18
284,442,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,11.0,,0.0,0,0,['670'],Vibrio,Vibrio harveyi group,n,8.0,30,water,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,14,14,18
285,443,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftriaxone,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,11.0,,0.0,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,554.592,-1.198999999999999,1.0,0.0,2.0,2.0,14,14,18
286,444,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,11.0,,0.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,462.4550000000002,-1.1722999999999981,0.0,0.0,3.0,0.0,12,0,18
804,445,Candida glabrata,green_synthesis using extract of corn leaves,Amphotericin B,"
Organooxygen compounds",5.0,50.0,31.0,69.0,spherical,disc_diffusion,,,,0,0,['5478'],Nakaseomyces,Candida glabrata,p,24.0,37,blood,924.0910000000002,0.7117000000000053,0.0,1.0,3.0,0.0,18,18,6
803,446,Listeria monocytogenes,green_synthesis using extract of corn leaves,Kanamycin,Organooxygen compounds,5.0,25.0,31.0,69.0,spherical,disc_diffusion,,,,0,0,['1639'],Listeria,Listeria monocytogenes,p,24.0,37,food,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,12,6,18
802,447,Candida albicans,green_synthesis using extract of corn leaves,Amphotericin B,"
Organooxygen compounds",5.0,50.0,31.0,69.0,spherical,disc_diffusion,,,,0,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,924.0910000000002,0.7117000000000053,0.0,1.0,3.0,0.0,18,18,0
683,448,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Vancomycin,Carboxylic acids and derivatives,30.0,10.0,5.0,32.0,spherical,disc_diffusion,0.0,,1.04,1,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,1449.2710000000004,0.10620000000000512,0.0,0.0,7.0,0.0,14,14,18
765,449,Vibrio cholerae,green_synthesis  by Bacillus sp.,Erythromycin,Organooxygen compounds,15.0,10.0,14.0,42.0,spherical,disc_diffusion,0.0,18.0,44774.0,1,0,['666'],Vibrio,Vibrio cholerae,n,48.0,30,water,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,14,14,18
210,450,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.0,0,0,['573'],Klebsiella,Klebsiella pneumoniae,n,24.0,30,respiratory tract,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,14,14,18
211,451,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.0,0,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,14,14,18
212,452,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,12,0,18
213,453,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,323.13199999999995,0.9089999999999998,0.0,0.0,0.0,0.0,12,0,18
214,454,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.0,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,14,14,18
215,455,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.0,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,14,14,18
216,456,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.0,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,232.23899999999998,1.4230200000000002,0.0,0.0,0.0,2.0,14,14,18
217,457,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.0,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,581.5800000000005,-8.161100000000008,0.0,0.0,3.0,0.0,14,14,18
218,458,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,1.0,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,290.32300000000004,1.2575999999999998,0.0,0.0,0.0,1.0,12,0,18
768,459,Staphylococcus epidermidis,green_synthesis  by Bacillus sp.,Gentamicin,Aminoglycosides,10.0,10.0,14.0,42.0,spherical,disc_diffusion,7.0,19.0,44652.0,0,0,['1282'],Staphylococcus,Staphylococcus epidermidis,p,24.0,37,nose,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,12,2,18
263,460,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,8.0,,0.6,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,232.23899999999998,1.4230200000000002,0.0,0.0,0.0,2.0,14,14,18
710,461,Staphylococcus aureus,green_synthesis  using fungus Trichoderma,Chloramphenicol,Benzene and substituted derivatives,10.0,10.0,5.0,40.0,spherical,disc_diffusion,9.0,,0.1111,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,323.13199999999995,0.9089999999999998,0.0,0.0,0.0,0.0,12,0,18
711,462,Staphylococcus aureus,green_synthesis  using fungus Trichoderma,Erythromycin,Organooxygen compounds,10.0,10.0,5.0,40.0,spherical,disc_diffusion,9.0,,0.1111,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,12,0,18
730,463,Staphylococcus aureus,green_synthesis from fungus Trichoderma viride,Chloramphenicol,Benzene and substituted derivatives,10.0,,5.0,40.0,spherical,disc_diffusion,9.0,,0.1111,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,323.13199999999995,0.9089999999999998,0.0,0.0,0.0,0.0,12,0,18
731,464,Staphylococcus aureus,green_synthesis from fungus Trichoderma viride,Erythromycin,Organooxygen compounds,10.0,,5.0,40.0,spherical,disc_diffusion,9.0,,0.1111,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,12,0,18
272,465,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,10.0,,0.0,0,0,['1423'],Bacillus,Bacillus subtilis group,p,0.16,30,soil,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,12,6,18
273,466,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,10.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,14,14,18
274,467,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Ampicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,10.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,349.4120000000001,0.3181000000000002,1.0,0.0,2.0,0.0,14,14,18
275,468,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,10.0,,0.0,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,323.13199999999995,0.9089999999999998,0.0,0.0,0.0,0.0,14,14,18
276,469,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,10.0,,0.0,0,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,462.4550000000002,-1.1722999999999981,0.0,0.0,3.0,0.0,14,14,18
277,470,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Penicillin,Carboxylic acids and derivatives,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,10.0,,0.0,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,372.4870000000001,-3.4698999999999973,1.0,0.0,2.0,0.0,14,14,18
278,471,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Polymyxin,NC,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,10.0,,0.0,0,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,2392.970999999998,-10.879699999999966,0.0,0.0,2.0,0.0,14,14,18
816,472,Candida saitoana,green_synthesis using extract of corn leaves,Amphotericin B,"
Organooxygen compounds",5.0,50.0,31.0,69.0,spherical,disc_diffusion,,,,0,0,['45582'],Candida glaebosa,Candida saitoana,p,48.0,37,food,924.0910000000002,0.7117000000000053,0.0,1.0,3.0,0.0,18,18,4
681,473,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Clindamycin ,NC,300.0,10.0,5.0,32.0,spherical,disc_diffusion,0.0,,0.653,1,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,424.9910000000001,0.3895000000000004,0.0,0.0,2.0,0.0,14,14,18
682,474,Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Clindamycin ,NC,300.0,10.0,5.0,32.0,spherical,disc_diffusion,0.0,,0.653,1,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,424.9910000000001,0.3895000000000004,0.0,0.0,2.0,0.0,12,0,18
204,475,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.7,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,14,14,18
205,476,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycosides,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.7,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,477.60300000000035,-3.327499999999995,0.0,0.0,3.0,0.0,14,14,18
206,477,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.7,0,0,['573'],Klebsiella,Klebsiella pneumoniae,n,24.0,30,respiratory tract,484.50300000000016,-7.2914000000000065,0.0,0.0,3.0,0.0,14,14,18
207,478,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.7,0,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,232.23899999999998,1.4230200000000002,0.0,0.0,0.0,2.0,14,14,18
208,479,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.7,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,238.15899999999996,0.07349999999999995,0.0,0.0,1.0,1.0,14,14,18
209,480,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Polymyxin,NC,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.7,0,0,['1423'],Bacillus,Bacillus subtilis group,p,0.16,30,soil,2392.970999999998,-10.879699999999966,0.0,0.0,2.0,0.0,12,6,18
709,481,Micrococcus luteus,green_synthesis  using fungus Trichoderma,Erythromycin,Organooxygen compounds,10.0,10.0,5.0,40.0,spherical,disc_diffusion,8.0,,0.125,0,0,['1270'],Micrococcus,Micrococcus luteus,p,240.0,30,soil,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,0,12,18
729,482,Micrococcus luteus,green_synthesis from fungus Trichoderma viride,Erythromycin,Organooxygen compounds,10.0,,5.0,40.0,spherical,disc_diffusion,8.0,,0.125,0,0,['1270'],Micrococcus,Micrococcus luteus,p,240.0,30,soil,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,0,12,18
266,483,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,9.0,,0.0,0,0,['573'],Klebsiella,Klebsiella pneumoniae,n,24.0,30,respiratory tract,546.5870000000002,-1.2991999999999946,1.0,0.0,2.0,2.0,14,14,18
267,484,Enterobacter cloacae,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,9.0,,0.0,0,0,['550'],Enterobacter,Enterobacter cloacae complex,n,12.0,30,water,238.15899999999996,0.07349999999999995,0.0,0.0,1.0,1.0,14,14,18
268,485,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,9.0,,0.0,0,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,238.15899999999996,0.07349999999999995,0.0,0.0,1.0,1.0,14,14,18
193,486,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,"
Organooxygen compounds",500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.3,0,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,585.6080000000002,-8.424200000000015,0.0,0.0,3.0,0.0,14,14,18
194,487,Enterobacter cloacae,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.3,0,0,['550'],Enterobacter,Enterobacter cloacae complex,n,12.0,30,water,365.4110000000001,0.023700000000000443,1.0,0.0,2.0,0.0,14,14,18
195,488,Enterobacter cloacae,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.3,0,0,['550'],Enterobacter,Enterobacter cloacae complex,n,12.0,30,water,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,14,14,18
196,489,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.3,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,14,14,18
197,490,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,7.0,,0.3,0,0,['618'],Serratia,Serratia odorifera,n,,30,soil,733.9370000000002,1.785600000000004,0.0,1.0,3.0,0.0,14,14,18
