,Drug_dose,NP_concentration,NP size_min,NP size_max,shape,ZOI_drug,ZOI_drug_NP,MDR_check,NP_Synthesis_Chem,NP_Synthesis_Green,NP_Synthesis_Bio,gram,"min_Incub_period, h",biosafety_level,MolLogP,fr_lactam,NumAromaticHeterocycles,d_to_Micrococcus luteus,d_to_Neisseria mucosa,d_to_Candida albicans
297,500.0,30.000000000000004,8.0,20.0,1.0,15.0,15.0,0.0,0.0,1.0,0.0,1.0,24.0,2.0,0.10620000000000603,0.0,0.0,12.0,14.0,18.0
298,30.0,10.0,5.0,32.0,0.0,15.0,15.0,0.0,0.0,0.0,1.0,-1.0,48.0,2.0,0.4449000000000014,1.0,0.0,14.0,10.0,18.0
299,20.925246635664905,100.0,5.0,30.0,0.0,0.0,14.000000000000002,1.0,0.0,0.0,1.0,-1.0,24.0,2.0,-0.17602999999999877,1.0,0.0,14.0,10.0,18.0
300,10.0,100.0,5.0,30.0,0.0,0.0,14.000000000000002,1.0,0.0,0.0,1.0,1.0,24.0,2.0,1.5833000000000002,0.0,1.0,12.0,14.0,18.0
301,10.0,100.0,5.0,30.0,0.0,0.0,14.000000000000002,1.0,0.0,0.0,1.0,-1.0,48.0,2.0,1.5833000000000002,0.0,1.0,14.0,10.0,18.0
302,30.0,100.0,5.0,30.0,0.0,0.0,14.000000000000002,1.0,0.0,0.0,1.0,1.0,24.0,2.0,0.10620000000000603,0.0,0.0,12.0,14.0,18.0
303,10.0,10.0,14.0,42.0,0.0,0.0,14.000000000000002,1.0,0.0,0.0,1.0,1.0,24.0,2.0,-3.469899999999997,1.0,0.0,12.0,14.0,18.0
304,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
305,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,48.0,2.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
306,10.0,10.0,5.0,32.0,0.0,7.5,14.000000000000002,0.0,0.0,0.0,1.0,1.0,24.0,2.0,0.023700000000000557,1.0,0.0,12.0,14.0,18.0
307,500.0,30.000000000000004,8.0,20.0,1.0,9.0,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,12.0,1.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
308,500.0,30.000000000000004,8.0,20.0,1.0,10.0,14.000000000000002,0.0,0.0,1.0,0.0,1.0,0.16,1.0,-0.24029999999999746,1.0,0.0,12.0,14.0,18.0
309,5.0,10.0,5.0,32.0,0.0,10.0,14.000000000000002,0.0,0.0,0.0,1.0,1.0,24.0,2.0,1.785600000000004,0.0,0.0,12.0,14.0,18.0
310,500.0,30.000000000000004,8.0,20.0,1.0,11.0,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,8.0,2.0,-10.879699999999966,0.0,0.0,14.0,10.0,18.0
311,500.0,30.000000000000004,8.0,20.0,1.0,12.0,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-3.327499999999995,0.0,0.0,14.0,10.0,18.0
312,500.0,30.000000000000004,8.0,20.0,1.0,13.0,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,8.0,2.0,0.31810000000000016,1.0,0.0,14.0,10.0,18.0
313,500.0,30.000000000000004,8.0,20.0,1.0,13.999999999999998,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,12.0,2.0,0.31810000000000016,1.0,0.0,14.0,10.0,18.0
314,500.0,30.000000000000004,8.0,20.0,1.0,13.999999999999998,14.000000000000002,0.0,0.0,1.0,0.0,1.0,0.16,1.0,-1.1989999999999987,1.0,2.0,12.0,14.0,18.0
315,500.0,30.000000000000004,8.0,20.0,1.0,13.999999999999998,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,0.3736999999999991,1.0,0.0,14.0,10.0,18.0
316,500.0,30.000000000000004,8.0,20.0,1.0,13.999999999999998,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.4230200000000002,0.0,2.0,14.0,0.0,18.0
317,500.0,30.000000000000004,8.0,20.0,1.0,13.999999999999998,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-3.469899999999997,1.0,0.0,14.0,10.0,18.0
318,500.0,30.000000000000004,8.0,20.0,1.0,13.999999999999998,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-10.879699999999966,0.0,0.0,14.0,10.0,18.0
319,500.0,30.000000000000004,8.0,20.0,1.0,13.999999999999998,14.000000000000002,0.0,0.0,1.0,0.0,-1.0,12.0,1.0,-10.879699999999966,0.0,0.0,14.0,10.0,18.0
320,2.5,100.0,5.0,30.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,-1.0,24.0,2.0,1.2576000000000005,0.0,1.0,14.0,10.0,18.0
321,30.0,100.0,5.0,30.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,-1.0,24.0,2.0,0.10620000000000603,0.0,0.0,14.0,10.0,18.0
322,2.5,100.0,5.0,30.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,-1.0,24.0,2.0,1.2576000000000005,0.0,1.0,14.0,10.0,18.0
323,2.5,100.0,5.0,30.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1.2576000000000005,0.0,1.0,12.0,14.0,18.0
324,30.0,100.0,5.0,30.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,24.0,2.0,0.10620000000000603,0.0,0.0,12.0,14.0,18.0
325,2.5,100.0,5.0,30.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,240.0,1.0,1.2576000000000005,0.0,1.0,0.0,14.0,18.0
326,2.5,100.0,5.0,30.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,-1.0,48.0,2.0,1.2576000000000005,0.0,1.0,14.0,10.0,18.0
327,30.0,100.0,5.0,30.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,-1.0,48.0,2.0,0.10620000000000603,0.0,0.0,14.0,10.0,18.0
328,30.0,10.0,5.0,32.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,24.0,2.0,0.10620000000000603,0.0,0.0,12.0,14.0,18.0
329,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
330,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
331,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
332,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,1.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
333,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,1.0,0.07350000000000063,0.0,1.0,14.0,10.0,18.0
334,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-3.469899999999997,1.0,0.0,14.0,10.0,18.0
335,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-3.469899999999997,1.0,0.0,14.0,10.0,18.0
336,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.2576000000000005,0.0,1.0,14.0,10.0,18.0
337,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,1.0,1.2576000000000005,0.0,1.0,14.0,10.0,18.0
338,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,12.0,1.0,1.2576000000000005,0.0,1.0,14.0,10.0,18.0
339,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.10620000000000603,0.0,0.0,14.0,10.0,18.0
340,500.0,30.000000000000004,8.0,20.0,1.0,10.0,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-4.953199999999996,1.0,1.0,14.0,10.0,18.0
341,30.0,10.0,14.0,42.0,0.0,10.0,13.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,5.666100000000005,0.0,0.0,12.0,14.0,18.0
342,500.0,30.000000000000004,8.0,20.0,1.0,11.0,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,1.0,0.31810000000000016,1.0,0.0,14.0,10.0,18.0
343,500.0,30.000000000000004,8.0,20.0,1.0,12.0,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.3736999999999991,1.0,0.0,14.0,10.0,18.0
344,500.0,30.000000000000004,8.0,20.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-1.172299999999999,0.0,0.0,14.0,10.0,18.0
345,500.0,30.000000000000004,8.0,20.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,-1.0,12.0,2.0,0.3736999999999991,1.0,0.0,14.0,10.0,18.0
346,500.0,30.000000000000004,8.0,20.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-3.469899999999997,1.0,0.0,14.0,10.0,18.0
347,500.0,30.000000000000004,8.0,20.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,-1.0,12.0,2.0,-10.879699999999966,0.0,0.0,14.0,10.0,18.0
348,500.0,30.000000000000004,8.0,20.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,-1.0,12.0,2.0,4.335420000000004,0.0,0.0,14.0,10.0,18.0
349,500.0,30.000000000000004,8.0,20.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,-1.0,12.0,1.0,4.335420000000004,0.0,0.0,14.0,10.0,18.0
350,2.5,100.0,5.0,30.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,-1.0,24.0,2.0,1.2576000000000005,0.0,1.0,14.0,10.0,18.0
351,10.0,10.0,5.0,32.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,1.0,24.0,2.0,-3.469899999999997,1.0,0.0,12.0,14.0,18.0
352,25.0,10.0,14.0,42.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,-1.0,48.0,2.0,0.31810000000000016,1.0,0.0,14.0,10.0,18.0
353,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,12.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
354,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,12.0,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
355,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,12.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.31810000000000016,1.0,0.0,14.0,10.0,18.0
356,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,12.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.909,0.0,0.0,14.0,10.0,18.0
357,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,12.0,0.0,0.0,1.0,0.0,-1.0,12.0,2.0,-3.469899999999997,1.0,0.0,14.0,10.0,18.0
358,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,12.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.10620000000000603,0.0,0.0,14.0,10.0,18.0
359,10.0,10.0,5.0,32.0,0.0,8.0,12.0,0.0,0.0,0.0,1.0,-1.0,48.0,2.0,-3.469899999999997,1.0,0.0,14.0,10.0,18.0
360,5.0,10.0,5.0,32.0,0.0,8.0,12.0,0.0,0.0,0.0,1.0,-1.0,48.0,2.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
361,500.0,30.000000000000004,8.0,20.0,1.0,9.0,12.0,0.0,0.0,1.0,0.0,1.0,0.16,1.0,1.4230200000000002,0.0,2.0,12.0,14.0,18.0
362,10.0,100.0,5.0,30.0,0.0,9.0,12.0,0.0,0.0,0.0,1.0,-1.0,48.0,2.0,-3.327499999999995,0.0,0.0,14.0,10.0,18.0
363,500.0,30.000000000000004,8.0,20.0,1.0,10.0,12.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.07350000000000063,0.0,1.0,14.0,10.0,18.0
364,10.0,10.0,5.0,32.0,0.0,10.0,12.0,0.0,0.0,0.0,1.0,-1.0,48.0,2.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
365,500.0,30.000000000000004,8.0,20.0,1.0,11.0,12.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-1.172299999999999,0.0,0.0,14.0,10.0,18.0
366,500.0,30.000000000000004,8.0,20.0,1.0,11.0,12.0,0.0,0.0,1.0,0.0,-1.0,12.0,2.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
367,500.0,30.000000000000004,8.0,20.0,1.0,11.0,12.0,0.0,0.0,1.0,0.0,-1.0,8.0,2.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
368,500.0,30.000000000000004,8.0,20.0,1.0,11.0,12.0,0.0,0.0,1.0,0.0,-1.0,24.0,1.0,-10.879699999999966,0.0,0.0,14.0,10.0,18.0
369,500.0,30.000000000000004,8.0,20.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,-1.0,48.0,2.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
370,500.0,30.000000000000004,8.0,20.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,-1.0,48.0,2.0,-1.172299999999999,0.0,0.0,14.0,10.0,18.0
371,500.0,30.000000000000004,8.0,20.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.10620000000000603,0.0,0.0,14.0,10.0,18.0
372,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,11.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
373,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,11.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
374,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,11.0,0.0,0.0,1.0,0.0,1.0,24.0,2.0,1.4230200000000002,0.0,2.0,12.0,14.0,18.0
375,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,11.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.07350000000000063,0.0,1.0,14.0,10.0,18.0
376,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,11.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.07350000000000063,0.0,1.0,14.0,10.0,18.0
377,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,11.0,0.0,0.0,1.0,0.0,1.0,0.16,1.0,-3.469899999999997,1.0,0.0,12.0,14.0,18.0
378,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,11.0,0.0,0.0,1.0,0.0,-1.0,24.0,1.0,-3.469899999999997,1.0,0.0,14.0,10.0,18.0
379,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,11.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.2576000000000005,0.0,1.0,14.0,10.0,18.0
380,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,11.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.2576000000000005,0.0,1.0,14.0,10.0,18.0
381,10.0,10.0,5.0,40.0,0.0,9.0,11.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,-7.2914000000000065,0.0,0.0,12.0,14.0,18.0
382,10.0,10.0,5.0,40.0,0.0,9.0,11.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,-7.2914000000000065,0.0,0.0,12.0,14.0,18.0
383,10.0,10.0,5.0,40.0,0.0,10.0,11.0,0.0,0.0,0.0,1.0,1.0,240.0,1.0,0.909,0.0,0.0,0.0,14.0,18.0
384,10.0,10.0,5.0,40.0,0.0,10.0,11.0,0.0,0.0,0.0,1.0,1.0,240.0,1.0,-7.2914000000000065,0.0,0.0,0.0,14.0,18.0
385,10.0,10.0,5.0,40.0,0.0,10.0,11.0,0.0,0.0,0.0,1.0,1.0,240.0,1.0,0.909,0.0,0.0,0.0,14.0,18.0
386,10.0,10.0,5.0,40.0,0.0,10.0,11.0,0.0,0.0,0.0,1.0,1.0,240.0,1.0,-7.2914000000000065,0.0,0.0,0.0,14.0,18.0
387,500.0,30.000000000000004,8.0,20.0,1.0,11.0,11.0,0.0,0.0,1.0,0.0,-1.0,8.0,2.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
388,500.0,30.000000000000004,8.0,20.0,1.0,11.0,11.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-1.1989999999999987,1.0,2.0,14.0,10.0,18.0
389,500.0,30.000000000000004,8.0,20.0,1.0,11.0,11.0,0.0,0.0,1.0,0.0,1.0,24.0,2.0,-1.172299999999999,0.0,0.0,12.0,14.0,18.0
390,30.0,10.0,5.0,32.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,-1.0,48.0,2.0,0.10620000000000603,0.0,0.0,14.0,10.0,18.0
391,15.0,10.0,14.0,42.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,-1.0,48.0,2.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
392,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,10.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
393,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,10.0,0.0,0.0,1.0,0.0,-1.0,24.0,1.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
394,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,10.0,0.0,0.0,1.0,0.0,1.0,24.0,2.0,0.023700000000000557,1.0,0.0,12.0,14.0,18.0
395,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,10.0,0.0,0.0,1.0,0.0,1.0,24.0,2.0,0.909,0.0,0.0,12.0,14.0,18.0
396,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,10.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-7.2914000000000065,0.0,0.0,14.0,10.0,18.0
397,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,10.0,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,-7.2914000000000065,0.0,0.0,14.0,10.0,18.0
398,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,10.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
399,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,10.0,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,-8.161100000000008,0.0,0.0,14.0,10.0,18.0
400,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,10.0,0.0,0.0,1.0,0.0,1.0,24.0,2.0,1.2576000000000005,0.0,1.0,12.0,14.0,18.0
401,10.0,10.0,14.0,42.0,0.0,6.999999999999999,10.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,-3.327499999999995,0.0,0.0,12.0,14.0,18.0
402,500.0,30.000000000000004,8.0,20.0,1.0,8.0,10.0,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
403,10.0,10.0,5.0,40.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,0.909,0.0,0.0,12.0,14.0,18.0
404,10.0,10.0,5.0,40.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,1.785600000000004,0.0,0.0,12.0,14.0,18.0
405,10.0,10.0,5.0,40.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,0.909,0.0,0.0,12.0,14.0,18.0
406,10.0,10.0,5.0,40.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,1.785600000000004,0.0,0.0,12.0,14.0,18.0
407,500.0,30.000000000000004,8.0,20.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,0.16,1.0,0.023700000000000557,1.0,0.0,12.0,14.0,18.0
408,500.0,30.000000000000004,8.0,20.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
409,500.0,30.000000000000004,8.0,20.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.31810000000000016,1.0,0.0,14.0,10.0,18.0
410,500.0,30.000000000000004,8.0,20.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.909,0.0,0.0,14.0,10.0,18.0
411,500.0,30.000000000000004,8.0,20.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-1.172299999999999,0.0,0.0,14.0,10.0,18.0
412,500.0,30.000000000000004,8.0,20.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,-1.0,48.0,2.0,-3.469899999999997,1.0,0.0,14.0,10.0,18.0
413,500.0,30.000000000000004,8.0,20.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-10.879699999999966,0.0,0.0,14.0,10.0,18.0
414,300.0,10.0,5.0,32.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,-1.0,48.0,2.0,0.38950000000000007,0.0,0.0,14.0,10.0,18.0
415,300.0,10.0,5.0,32.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,24.0,2.0,0.38950000000000007,0.0,0.0,12.0,14.0,18.0
416,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,9.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
417,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,9.0,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,-3.327499999999995,0.0,0.0,14.0,10.0,18.0
418,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,9.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-7.2914000000000065,0.0,0.0,14.0,10.0,18.0
419,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,9.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
420,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,9.0,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,0.07350000000000063,0.0,1.0,14.0,10.0,18.0
421,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,9.0,0.0,0.0,1.0,0.0,1.0,0.16,1.0,-10.879699999999966,0.0,0.0,12.0,14.0,18.0
422,10.0,10.0,5.0,40.0,0.0,8.0,9.0,0.0,0.0,0.0,1.0,1.0,240.0,1.0,1.785600000000004,0.0,0.0,0.0,14.0,18.0
423,10.0,10.0,5.0,40.0,0.0,8.0,9.0,0.0,0.0,0.0,1.0,1.0,240.0,1.0,1.785600000000004,0.0,0.0,0.0,14.0,18.0
424,500.0,30.000000000000004,8.0,20.0,1.0,9.0,9.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-1.2991999999999955,1.0,2.0,14.0,10.0,18.0
425,500.0,30.000000000000004,8.0,20.0,1.0,9.0,9.0,0.0,0.0,1.0,0.0,-1.0,12.0,2.0,0.07350000000000063,0.0,1.0,14.0,10.0,18.0
426,500.0,30.000000000000004,8.0,20.0,1.0,9.0,9.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.07350000000000063,0.0,1.0,14.0,10.0,18.0
427,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,-8.424200000000015,0.0,0.0,14.0,10.0,18.0
428,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,-1.0,12.0,2.0,0.023700000000000557,1.0,0.0,14.0,10.0,18.0
429,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,-1.0,12.0,2.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
430,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,-1.0,48.0,2.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
431,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,-1.0,12.0,1.0,1.785600000000004,0.0,0.0,14.0,10.0,18.0
432,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,1.0,24.0,2.0,1.785600000000004,0.0,0.0,12.0,14.0,18.0
433,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,-1.0,12.0,1.0,0.07350000000000063,0.0,1.0,14.0,10.0,18.0
434,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,-1.0,48.0,2.0,-10.879699999999966,0.0,0.0,14.0,10.0,18.0
435,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,-1.0,168.0,2.0,-10.879699999999966,0.0,0.0,14.0,10.0,18.0
436,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,1.0,24.0,2.0,-10.879699999999966,0.0,0.0,12.0,14.0,18.0
437,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,8.0,0.0,0.0,1.0,0.0,-1.0,12.0,1.0,0.10620000000000603,0.0,0.0,14.0,10.0,18.0
438,500.0,30.000000000000004,8.0,20.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,-1.2991999999999955,1.0,2.0,14.0,10.0,18.0
439,500.0,30.000000000000004,8.0,20.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
440,500.0,30.000000000000004,8.0,20.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,-1.0,48.0,2.0,0.07350000000000063,0.0,1.0,14.0,10.0,18.0
441,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,7.000000000000001,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,0.31810000000000016,1.0,0.0,14.0,10.0,18.0
442,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,7.000000000000001,0.0,0.0,1.0,0.0,-1.0,48.0,2.0,-4.953199999999996,1.0,1.0,14.0,10.0,18.0
443,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,7.000000000000001,0.0,0.0,1.0,0.0,-1.0,48.0,2.0,-1.1989999999999987,1.0,2.0,14.0,10.0,18.0
444,500.0,30.000000000000004,8.0,20.0,1.0,6.999999999999999,7.000000000000001,0.0,0.0,1.0,0.0,-1.0,24.0,2.0,1.4230200000000002,0.0,2.0,14.0,10.0,18.0
